organization,occurredAt,customerId,customerName,serviceLocationId,serviceLocationDescription,containerId,containerDescription,containerContentType,containerCubicYards,level,wasEmptied,emptyOccurredAt,levelAtEmpty,latitude,longitude,positionAccuracy,imageUrl
universityofmaryland,2020-02-27T01:08:15.403Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,5,f,,,38.992382,-76.950538,14,https://images.compology.com/1/raw_device_data/c8b3e019-8f2f-4028-8e49-c652df406533
universityofmaryland,2020-02-27T01:08:36.053Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,5,f,,,38.976512,-76.925392,22,https://images.compology.com/1/raw_device_data/febd5a19-5abf-41dd-9247-52a03d123a6e
universityofmaryland,2020-02-27T01:09:39.814Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,5,f,,,38.990112,-76.9458,7.5,https://images.compology.com/1/raw_device_data/9b595ac6-c304-4b64-929d-cde5f18c9f10
universityofmaryland,2020-02-27T01:10:02.484Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,5,f,,,38.99242,-76.950744,14,https://images.compology.com/1/raw_device_data/14b5e30e-44c7-466f-bad4-2b712bf1c81f
universityofmaryland,2020-02-27T03:15:27.633Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,20,f,,,38.983558,-76.947708,12,https://images.compology.com/1/raw_device_data/97028600-7ebb-4b6a-aea5-c2923108186f
universityofmaryland,2020-02-27T06:06:30.480Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,15,f,,,38.976291,-76.92556,5.9,https://images.compology.com/1/raw_device_data/ef8a3e56-f419-4ffd-8397-d140487f6b1a
universityofmaryland,2020-02-27T06:06:35.308Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,,f,,,38.983818,-76.947753,30,https://images.compology.com/1/raw_device_data/91e8bec7-52cb-4b9f-8303-a7ac60d166b0
universityofmaryland,2020-02-27T06:07:47.128Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,10,f,,,38.992492,-76.95066,25,https://images.compology.com/1/raw_device_data/e6d31d36-82bd-4ee8-a81d-1066be5e1b9e
universityofmaryland,2020-02-27T06:07:48.068Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,20,f,,,38.979354,-76.925468,7.9,https://images.compology.com/1/raw_device_data/09b602f3-7709-48b3-97ed-29b16a8eb710
universityofmaryland,2020-02-27T06:08:00.400Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,20,f,,,38.979305,-76.925621,24,https://images.compology.com/1/raw_device_data/74c0d8da-baaa-4af6-a0ab-5426f0b884df
universityofmaryland,2020-02-27T06:08:12.475Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,10,f,,,38.992439,-76.95063,12,https://images.compology.com/1/raw_device_data/b0639bdf-8651-45a0-adcd-fee0a3aff3f3
universityofmaryland,2020-02-27T06:08:22.569Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,5,f,,,38.976394,-76.925483,8.8,https://images.compology.com/1/raw_device_data/757f9470-bdae-48b4-84e8-21eb5d6be692
universityofmaryland,2020-02-27T06:09:23.430Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,5,f,,,38.990203,-76.945663,9.3,https://images.compology.com/1/raw_device_data/f3eddcc3-eac7-4343-b024-951c814bba87
universityofmaryland,2020-02-27T07:09:39.175Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,5,f,,,38.990215,-76.9458,7,https://images.compology.com/1/raw_device_data/d0d886fb-9e09-43cc-ac18-3c2539d31989
universityofmaryland,2020-02-27T07:14:57.889Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,10,f,,,38.983734,-76.947662,7.1,https://images.compology.com/1/raw_device_data/ea44829e-5685-4524-ac8d-053b2aa56d29
universityofmaryland,2020-02-27T12:35:33.809Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,0,t,2020-02-27T12:35:33.000Z,10,38.983562,-76.947822,17,https://images.compology.com/1/raw_device_data/5d8b2a50-79d5-488e-9a34-98fb1be03713
universityofmaryland,2020-02-27T12:50:25.661Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,0,t,2020-02-27T12:50:25.000Z,15,38.983573,-76.947792,30,https://images.compology.com/1/raw_device_data/8859148f-c2dc-45dd-8c0e-f28a70fcb340
universityofmaryland,2020-02-27T16:15:22.463Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,0,t,2020-02-27T16:15:22.000Z,15,38.976547,-76.92517,12,https://images.compology.com/1/raw_device_data/691909f0-f1a7-4dfb-ba7e-c1096754d2aa
universityofmaryland,2020-02-27T17:37:12.550Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,5,f,,,38.97644,-76.925498,22,https://images.compology.com/1/raw_device_data/9cb1d4aa-8590-4c39-9e3f-d023e2c7e8db
universityofmaryland,2020-02-27T17:37:18.614Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,20,f,,,38.990242,-76.945785,10,https://images.compology.com/1/raw_device_data/4fff7e56-b562-4f14-acc3-c63a72515e1c
universityofmaryland,2020-02-27T17:37:39.474Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,0,f,,,38.983959,-76.947883,30,https://images.compology.com/1/raw_device_data/4c613d39-003f-41e0-bef5-099fe1e7d0d2
universityofmaryland,2020-02-27T17:37:42.252Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,35,f,,,38.979324,-76.925643,21,https://images.compology.com/1/raw_device_data/e4957a85-ede5-4894-967e-6227ca086bfc
universityofmaryland,2020-02-27T17:37:57.593Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,20,f,,,38.99023,-76.945686,15,https://images.compology.com/1/raw_device_data/dafadd95-9f07-41de-8344-fc46fdfaace0
universityofmaryland,2020-02-27T17:38:01.227Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,0,f,,,38.976486,-76.925468,10,https://images.compology.com/1/raw_device_data/556c8642-bea3-4930-bab7-9276649e3b4e
universityofmaryland,2020-02-27T17:38:32.544Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,10,f,,,38.992507,-76.950622,19,https://images.compology.com/1/raw_device_data/82cdbffd-60a6-42d5-ba71-35a33cab8aff
universityofmaryland,2020-02-27T17:39:13.868Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,25,f,,,38.97924,-76.925552,10,https://images.compology.com/1/raw_device_data/c9659821-674b-470a-b7ea-5c4064a73bb7
universityofmaryland,2020-02-27T17:41:22.136Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,27,f,,,38.992412,-76.950698,16,https://images.compology.com/1/raw_device_data/27a4ea57-ff8c-4855-aa79-b4a56abdb278
universityofmaryland,2020-02-28T01:05:39.215Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,20,f,,,38.990093,-76.945762,15,https://images.compology.com/1/raw_device_data/f873e68a-0fdd-4221-b5ad-235d22798734
universityofmaryland,2020-02-28T01:06:12.812Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,37,f,,,38.979396,-76.92575,27,https://images.compology.com/1/raw_device_data/119a42d2-af1b-4423-ad1d-29b5d6ba4cb6
universityofmaryland,2020-02-28T01:06:24.594Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,32,f,,,38.979408,-76.925766,13,https://images.compology.com/1/raw_device_data/955d5ecb-762d-43cd-8eb0-85d9b5fa4e3f
universityofmaryland,2020-02-28T01:06:58.925Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,35,f,,,38.992389,-76.950561,29,https://images.compology.com/1/raw_device_data/2977f8b4-042e-4c2f-a582-0f456e6eb0dd
universityofmaryland,2020-02-28T01:07:21.162Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,12,f,,,38.983535,-76.947929,20,https://images.compology.com/1/raw_device_data/8cb8abdc-1ba1-402b-b77a-a8543b5d191b
universityofmaryland,2020-02-28T01:07:21.726Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,12,f,,,38.992351,-76.950828,19,https://images.compology.com/1/raw_device_data/1ace9f3f-09a1-4d83-9ac2-96da599329ce
universityofmaryland,2020-02-28T01:08:47.132Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,20,f,,,38.990249,-76.945869,13,https://images.compology.com/1/raw_device_data/8c839da4-5101-4470-9414-e3f29b125955
universityofmaryland,2020-02-28T01:10:17.698Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,5,f,,,38.976463,-76.925605,14,https://images.compology.com/1/raw_device_data/93526f86-17e9-4635-a147-236c17e28837
universityofmaryland,2020-02-28T01:10:24.080Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,5,f,,,38.976749,-76.925399,17,https://images.compology.com/1/raw_device_data/24e8aac2-c16d-4af7-a361-0a16ea939a29
universityofmaryland,2020-02-28T06:06:56.464Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,20,f,,,38.979442,-76.925483,8.8,https://images.compology.com/1/raw_device_data/54ce9aca-1443-4414-93cc-ced418f46a10
universityofmaryland,2020-02-28T06:07:21.347Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,20,f,,,38.990181,-76.945816,11,https://images.compology.com/1/raw_device_data/cefc5083-0e1e-482b-9615-6c545e3e16f1
universityofmaryland,2020-02-28T06:08:04.987Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,30,f,,,38.979469,-76.925598,24,https://images.compology.com/1/raw_device_data/871ccf0c-7202-4a98-a9d0-7c7b894ea3ca
universityofmaryland,2020-02-28T06:08:05.784Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,20,f,,,38.984058,-76.947998,25,https://images.compology.com/1/raw_device_data/7dc8f606-4224-4aa8-be4e-6e5f2ddcb080
universityofmaryland,2020-02-28T06:08:07.439Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,10,f,,,38.976291,-76.925704,13,https://images.compology.com/1/raw_device_data/45d2361e-4458-415b-914e-29e09f33a6b7
universityofmaryland,2020-02-28T06:08:19.792Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,25,f,,,38.992412,-76.950553,28,https://images.compology.com/1/raw_device_data/e6f0f7a4-c96a-48f3-9b80-7b4bc864869a
universityofmaryland,2020-02-28T06:08:58.795Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,20,f,,,38.992416,-76.950637,23,https://images.compology.com/1/raw_device_data/eafb8f1a-1425-4d28-a6fd-a5911b47d760
universityofmaryland,2020-02-28T06:09:38.068Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,5,f,,,38.976612,-76.925209,14,https://images.compology.com/1/raw_device_data/4a3fcad6-1404-4869-acb7-362be341dea3
universityofmaryland,2020-02-28T06:09:46.756Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,20,f,,,38.989982,-76.94535,24,https://images.compology.com/1/raw_device_data/6727269f-8c55-4b60-a474-f4493f94c8b3
universityofmaryland,2020-02-28T09:55:20.821Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,0,t,2020-02-28T09:55:20.000Z,20,38.990215,-76.945564,16,https://images.compology.com/1/raw_device_data/f14244b2-2770-47cb-9a07-865de1db9286
universityofmaryland,2020-02-28T09:57:53.205Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,0,t,2020-02-28T09:57:53.000Z,25,38.992366,-76.950599,24,https://images.compology.com/1/raw_device_data/186e2dce-2784-43fd-9667-4b668e08a19c
universityofmaryland,2020-02-28T13:55:11.250Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,0,t,2020-02-28T13:55:11.000Z,20,38.983455,-76.947761,16,https://images.compology.com/1/raw_device_data/0d0b6b5b-9747-4530-b45d-b0b82162fbcb
universityofmaryland,2020-02-28T17:36:14.348Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,17,f,,,38.976444,-76.92546,18,https://images.compology.com/1/raw_device_data/e2d164a7-de1a-442c-b986-347f9978cbc0
universityofmaryland,2020-02-28T17:37:20.018Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,5,f,,,38.983741,-76.948074,24,https://images.compology.com/1/raw_device_data/f6110c47-4799-403f-af61-447b8770e78f
universityofmaryland,2020-02-28T17:38:56.145Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,5,f,,,38.992408,-76.950668,13,https://images.compology.com/1/raw_device_data/76a12cc5-d86f-4db5-9109-49dd589da5c3
universityofmaryland,2020-02-28T17:39:39.136Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,50,f,,,38.990131,-76.945793,13,https://images.compology.com/1/raw_device_data/2f1a9cfb-9937-4892-a3de-49fcc486ca37
universityofmaryland,2020-02-28T17:40:01.685Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,75,f,,,38.990131,-76.945838,15,https://images.compology.com/1/raw_device_data/ef7c3726-5669-4a49-b103-125a3aa69da2
universityofmaryland,2020-02-28T17:40:04.657Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,10,f,,,38.992416,-76.950744,20,https://images.compology.com/1/raw_device_data/b9ee88a0-039b-4d98-9fd5-9f8e85e1a7a5
universityofmaryland,2020-02-28T17:40:09.695Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,5,f,,,38.976612,-76.925399,10,https://images.compology.com/1/raw_device_data/2b9d433f-0ec7-4dd0-b989-b604454daa85
universityofmaryland,2020-02-28T17:40:10.788Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,45,f,,,38.979366,-76.925651,22,https://images.compology.com/1/raw_device_data/b35dd964-d461-4ffb-8a41-f8a1e5f053fa
universityofmaryland,2020-02-28T17:40:35.666Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,62,f,,,38.979373,-76.925552,19,https://images.compology.com/1/raw_device_data/21ba8a8b-1eec-449e-8c34-887100abdbf5
universityofmaryland,2020-02-29T00:36:06.178Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,50,f,,,38.979351,-76.925598,12,https://images.compology.com/1/raw_device_data/88ba9dcd-4a9f-4147-9b25-d702368af2b6
universityofmaryland,2020-02-29T00:36:14.562Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,22,f,,,38.992313,-76.950798,28,https://images.compology.com/1/raw_device_data/efab5e36-fe25-4fa8-aa26-9a4057464986
universityofmaryland,2020-02-29T00:36:16.455Z,,,,,K0V7D3VHWHMN,06,refuse,6,,f,,,,,,https://images.compology.com/1/raw_device_data/00d4bbdd-0166-45f5-9b83-35133a3c6604
universityofmaryland,2020-02-29T00:37:37.667Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,45,f,,,38.990181,-76.945793,17,https://images.compology.com/1/raw_device_data/424a86da-a67d-4674-9597-7b74475a9ad6
universityofmaryland,2020-02-29T00:38:00.370Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,15,f,,,38.976642,-76.925354,23,https://images.compology.com/1/raw_device_data/f66a1b62-b874-4a03-a096-3354124f5ded
universityofmaryland,2020-02-29T00:38:02.033Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,60,f,,,38.990123,-76.945869,16,https://images.compology.com/1/raw_device_data/27555a19-ebd9-4340-b5ec-94db4175360a
universityofmaryland,2020-02-29T00:38:44.023Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,40,f,,,38.976673,-76.925399,19,https://images.compology.com/1/raw_device_data/3c8f47b3-b55a-40ca-b7bd-fdfa13eefc81
universityofmaryland,2020-02-29T00:39:33.939Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,20,f,,,38.992309,-76.950988,23,https://images.compology.com/1/raw_device_data/0984a445-86df-4fa9-aac7-55ebbe83d698
universityofmaryland,2020-02-29T00:40:18.360Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,42,f,,,38.979175,-76.925941,26,https://images.compology.com/1/raw_device_data/c2d61f27-ebb1-49da-8c79-5d65ec141b07
universityofmaryland,2020-02-29T04:16:15.334Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,45,f,,,38.979507,-76.92543,30,https://images.compology.com/1/raw_device_data/bf33c9ec-fcee-4422-9865-1b602b344384
universityofmaryland,2020-02-29T04:16:36.093Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,20,f,,,38.992496,-76.950767,17,https://images.compology.com/1/raw_device_data/b4efe4d7-d125-4428-af48-b7621f6b6aab
universityofmaryland,2020-02-29T04:17:19.987Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,7,f,,,38.983749,-76.947731,14,https://images.compology.com/1/raw_device_data/e5d70ad6-7bb3-4efa-be4b-0c4df1c0dbaa
universityofmaryland,2020-02-29T04:19:17.744Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,12,f,,,38.976451,-76.925338,14,https://images.compology.com/1/raw_device_data/a12ffc86-e93c-4db9-80b6-297a7df90810
universityofmaryland,2020-02-29T04:19:18.753Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,60,f,,,38.990215,-76.945762,13,https://images.compology.com/1/raw_device_data/b6a8b1c5-177e-434c-8fce-b1ff1d7136c0
universityofmaryland,2020-02-29T04:19:39.788Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,50,f,,,38.979373,-76.925498,14,https://images.compology.com/1/raw_device_data/99f7beb6-c7e5-4b2b-8203-31cd17cef9b4
universityofmaryland,2020-02-29T04:20:02.856Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,40,f,,,38.990192,-76.945846,19,https://images.compology.com/1/raw_device_data/9711bf57-fd52-4551-befa-20a712a69881
universityofmaryland,2020-02-29T04:20:12.792Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,40,f,,,38.976779,-76.925643,17,https://images.compology.com/1/raw_device_data/74b179a1-9dc9-4995-bdbb-30ce198f5d57
universityofmaryland,2020-02-29T04:29:42.219Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,5,f,,,38.983726,-76.947723,15,https://images.compology.com/1/raw_device_data/35f79385-7db0-4e4a-8ab3-777d486ee057
universityofmaryland,2020-02-29T05:16:53.153Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,25,f,,,38.992382,-76.950706,12,https://images.compology.com/1/raw_device_data/af9b6fb7-a73e-44e4-a0d9-193917093ef5
universityofmaryland,2020-02-29T10:27:05.629Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,0,t,2020-02-29T10:27:05.000Z,12,38.97657,-76.925254,26,https://images.compology.com/1/raw_device_data/88ac76c3-248f-4506-a4ef-d7b080d097a5
universityofmaryland,2020-02-29T10:30:08.168Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,t,2020-02-29T10:30:08.000Z,45,38.979278,-76.925598,26,https://images.compology.com/1/raw_device_data/1bcde3ca-d2e0-424e-8678-fb2e176ed740
universityofmaryland,2020-02-29T11:39:12.184Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,0,t,2020-02-29T11:39:12.000Z,7,38.983837,-76.947547,27,https://images.compology.com/1/raw_device_data/9c370ee9-34ba-4b1f-8d4e-706f89ea2569
universityofmaryland,2020-02-29T13:06:27.465Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,0,t,2020-02-29T13:06:27.000Z,40,38.99007,-76.945686,15,https://images.compology.com/1/raw_device_data/e46541b0-25ae-498a-a02c-9f9d4147d8c3
universityofmaryland,2020-02-29T13:51:53.258Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,0,t,2020-02-29T13:51:53.000Z,20,38.992496,-76.950515,14,https://images.compology.com/1/raw_device_data/1fe06ff5-774b-4c85-8ad1-01c36ab78182
universityofmaryland,2020-02-29T18:57:01.208Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,60,f,,,38.990283,-76.94609,28,https://images.compology.com/1/raw_device_data/3098ff76-cd4b-4d58-afa8-867c28cfa52a
universityofmaryland,2020-02-29T18:57:01.970Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,40,f,,,38.976478,-76.925766,30,https://images.compology.com/1/raw_device_data/572527f7-8052-46d1-876c-b2747182f26e
universityofmaryland,2020-02-29T18:57:21.946Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,45,f,,,38.979297,-76.925582,17,https://images.compology.com/1/raw_device_data/bb69dd15-9a23-44e7-8cf1-f92bf51f4045
universityofmaryland,2020-02-29T18:58:04.083Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,15,f,,,38.992298,-76.950614,25,https://images.compology.com/1/raw_device_data/9bbb2edf-8a80-468f-8689-6170b328614f
universityofmaryland,2020-02-29T18:58:40.485Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,0,f,,,38.976558,-76.925598,18,https://images.compology.com/1/raw_device_data/d150174e-e97e-42ef-a70d-d5954e070a59
universityofmaryland,2020-02-29T18:58:42.189Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,0,f,,,38.983814,-76.94786,21,https://images.compology.com/1/raw_device_data/23d4650c-c54c-4722-8907-a2da525b5ed6
universityofmaryland,2020-02-29T18:58:51.827Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.97908,-76.926178,25,https://images.compology.com/1/raw_device_data/6773c50c-aba3-4fdc-b941-adc43231fcef
universityofmaryland,2020-02-29T18:58:56.331Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,0,f,,,38.990173,-76.945854,14,https://images.compology.com/1/raw_device_data/870e38bc-6f1f-4190-9af3-ef3a8aa9137b
universityofmaryland,2020-02-29T19:00:03.095Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,0,f,,,38.992317,-76.950706,7.3,https://images.compology.com/1/raw_device_data/7187869f-7bb9-43b4-a300-25c4e8e6c42c
universityofmaryland,2020-02-29T19:00:10.579Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,12,f,,,38.983745,-76.947891,27,https://images.compology.com/1/raw_device_data/ee4538c3-3683-4f2b-b74f-4a3799f8b439
universityofmaryland,2020-02-29T23:35:55.172Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,30,f,,,38.983585,-76.94799,17,https://images.compology.com/1/raw_device_data/f4bc6a0c-a11a-40de-bf7b-622cbf98878e
universityofmaryland,2020-02-29T23:36:34.907Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,65,f,,,38.979259,-76.925498,16,https://images.compology.com/1/raw_device_data/65177b73-0d11-45d5-ba03-5e34450bbd67
universityofmaryland,2020-02-29T23:37:15.438Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,0,f,,,38.976459,-76.925781,21,https://images.compology.com/1/raw_device_data/819f3f83-b729-4f70-890e-a8e573d70299
universityofmaryland,2020-02-29T23:37:35.984Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,30,f,,,38.992248,-76.950569,24,https://images.compology.com/1/raw_device_data/ee568d85-d4e1-4b18-909a-65848682a742
universityofmaryland,2020-02-29T23:38:27.255Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979248,-76.925781,28,https://images.compology.com/1/raw_device_data/6ddc85c2-cb3d-48f4-ad7b-40c95525ade3
universityofmaryland,2020-02-29T23:38:39.536Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,45,f,,,38.976524,-76.925354,24,https://images.compology.com/1/raw_device_data/dc120727-a8a3-42dd-8250-5beed27fdb88
universityofmaryland,2020-02-29T23:38:57.164Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,,f,,,38.983528,-76.94783,24,https://images.compology.com/1/raw_device_data/c8d43fed-4cfe-4a84-aeeb-1cb77ceb0765
universityofmaryland,2020-02-29T23:39:43.307Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,5,f,,,38.99234,-76.950782,17,https://images.compology.com/1/raw_device_data/8a7ff960-9275-428e-8ace-2288ae5a7d3e
universityofmaryland,2020-02-29T23:40:09.453Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,65,f,,,38.990097,-76.945922,24,https://images.compology.com/1/raw_device_data/0b839dbe-267c-4232-9870-bf3118ca6ee6
universityofmaryland,2020-02-29T23:40:10.494Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,5,f,,,38.990047,-76.945694,15,https://images.compology.com/1/raw_device_data/79e64e72-6d6f-4824-9e40-6a206b97c256
universityofmaryland,2020-03-01T04:15:49.572Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,47,f,,,38.979362,-76.925392,17,https://images.compology.com/1/raw_device_data/976e11af-370e-4ce2-a09a-512be0818f8b
universityofmaryland,2020-03-01T04:15:58.668Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979133,-76.925605,25,https://images.compology.com/1/raw_device_data/5081a8e8-2bfe-4e61-bd0d-e9a9230a8c2f
universityofmaryland,2020-03-01T04:16:07.016Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,,f,,,38.983879,-76.947662,26,https://images.compology.com/1/raw_device_data/311500fd-7d87-4ae0-baa2-6ea80e7529a7
universityofmaryland,2020-03-01T04:16:13.450Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,62,f,,,38.990272,-76.9458,20,https://images.compology.com/1/raw_device_data/bc9e8f34-adbc-4faf-a744-e543ff5956aa
universityofmaryland,2020-03-01T04:16:55.652Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,7,f,,,38.983818,-76.947685,26,https://images.compology.com/1/raw_device_data/32701783-4f83-45f1-bcdb-3e1f4271ca70
